CNTSTUID,GRADE,AGE,ISCEDL,PARED,HISEI,IMMIG,REPEAT,MMINS,LMINS,SMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
70206544.0,0.0,15.33,ISCED level 3,16.0,51.01,Native,Did not repeat a  grade,300.0,210.0,420.0,0.4195,1.5,0.21,1.33,8.0,7.0,0.2274,0.9272,1.1793,0.0895,-1.0963,-1.1481,-1.6456,-1.1311,-1.1847,-1.3412,-1.4494,-2.2177,1.9404,0.6994,-1.0064,-1.272,2.0378,0.9747,1.0844,0.7871,1.8164,1.8905,-0.8579,1.8524,-0.4561,0.1385,0.8026,1.9097,-0.7761,0.9289,2.0513,2.0307,-0.4509,0.2907,-0.0948,-0.4696,-1.3746,0.2919,0.0537,0.0979,-0.2298,-1.2188,-1.3048,19.0,1,626.6314999999998,637.3084,638.7413,634.2270666666667,0,1
70203915.0,0.0,16.0,ISCED level 3,16.0,79.49,First-Generation,Did not repeat a  grade,150.0,180.0,450.0,0.8736,0.45,0.59,1.33,9.0,5.0,-0.0385,-1.2659,1.1793,0.6901,0.6019,-0.2023,0.373,0.7743,-0.6576,0.2432,0.1915,0.1744,2.6131,1.2374,-0.0697,-0.2888,0.6912,-0.9391,-0.6583,-0.9792,-0.6545,-1.1597,-0.5176,-0.7346,-0.0725,-0.0549,0.6259,0.0833,-0.8653,0.2294,-0.1577,0.0713,-0.4415,-0.7823,-0.7431,-0.2777,-0.0928,-0.6385,-1.2829,-0.6181,-0.3389,0.2277,-0.2005,4.0,1,663.0651,696.3859000000001,744.6072999999999,701.3527666666668,1,1
70205006.0,0.0,16.17,ISCED level 3,11.0,41.22,Native,Did not repeat a  grade,300.0,180.0,360.0,-0.731,0.1,0.59,1.33,5.0,5.0,-0.8988,-1.2659,-0.5813,-0.3629,0.0523,-1.5103,-1.2468,0.1027,-1.0691,-0.9225,0.7368,-0.8262,0.3568,-1.0985,0.9065,1.1904,0.6912,0.6012,1.0844,2.0054,1.1448,1.8905,-0.0328,0.8347,0.5792,-0.5268,1.6052,0.2016,-1.0297,0.9289,-0.1577,-0.5794,0.0595,-0.7823,-0.4294,-0.4604,-0.2424,2.6186,-0.8494,-0.3623,-0.7345,-0.5146,-0.6815,58.0,1,604.41,574.8856,599.7166,593.0040666666667,0,0
70203384.0,0.0,16.08,ISCED level 3,13.0,73.91,Native,Did not repeat a  grade,360.0,240.0,540.0,0.0596,1.5,0.21,-0.04,5.0,6.0,-1.2091,-1.2659,-1.1827,0.0595,2.0345,1.314,1.8202,2.0165,0.2169,1.4931,2.0073,0.6797,-0.0529,-1.1806,-1.0064,-0.8863,-0.6142,0.6012,-0.6583,-2.345,0.9982,-1.8939,-0.7938,-0.8444,0.7253,1.246,-0.611,-0.934,0.7809,0.7705,0.6951,-0.658,0.6818,-0.7823,-0.6564,-2.0015,0.1284,0.1427,0.0537,0.0979,0.1419,-1.2188,0.2316,66.0,1,683.7497000000001,606.8736,611.0355000000001,633.8862666666668,0,0
70203434.0,0.0,15.75,ISCED level 3,16.0,79.49,Second-Generation,Did not repeat a  grade,900.0,360.0,900.0,0.7231,-1.64,0.21,0.87,5.0,5.0,-0.3373,-0.3561,0.0477,0.0895,0.3529,0.6259,-0.2546,0.7743,-0.6576,1.0419,0.4572,0.8874,0.638,0.1222,-0.0697,0.2705,0.6912,-0.1855,-1.1534,-0.2661,-0.6545,0.4637,-0.096,-0.4347,-0.3054,-0.0549,0.2865,-0.3581,-0.4652,-0.4401,-0.5229,-0.7166,-1.2297,0.1462,-0.0303,0.0744,0.5662,0.5968,0.0537,0.0979,-0.6338,2.4394,-1.3048,47.0,1,711.5797,693.7715000000001,753.7137,719.6883000000001,1,1
70204602.0,0.0,15.83,ISCED level 3,13.0,76.98,Native,Did not repeat a  grade,440.0,220.0,330.0,0.3875,0.45,-0.18,-0.5,8.0,4.0,-0.4491,-1.8518,0.0477,0.333,1.1945,1.314,0.286,-0.3253,-1.6775,1.8426,0.4599,0.1744,2.0787,-0.4419,0.409,-1.272,-0.4045,-0.9391,-0.6583,0.4352,-0.6545,0.8794,-0.5176,-0.4347,-0.2628,-0.794,0.7944,1.6872,-0.6608,0.4165,2.0513,0.5049,-0.4415,0.7703,-0.1166,-0.5081,-0.7656,1.2037,-0.6412,1.416,-0.7345,-1.2188,1.1873,20.0,1,591.3383,598.1106000000001,596.7753,595.4080666666667,0,0
70202178.0,1.0,16.25,ISCED level 4,16.0,75.13,First-Generation,Did not repeat a  grade,360.0,200.0,520.0,1.1608,1.15,-0.57,1.33,10.0,10.0,0.9144,0.6451,1.1793,1.8669,-0.0424,1.314,-0.0424,0.7743,-0.6576,-0.62,0.4572,-0.6413,0.1372,0.1222,-0.524,-1.272,0.202,0.6012,-0.6583,0.1956,-0.1015,-0.687,-0.0614,-0.4347,1.22,-0.0549,-0.4982,-0.8702,-0.2153,-1.4721,-0.1577,0.291,-0.3184,1.1625,0.1625,0.5133,-1.7161,1.4096,1.9637,2.0258,2.3635,-1.2188,0.2858,55.0,0,574.4398,508.2868,509.4327,530.7197666666666,1,1
70206741.0,0.0,16.08,ISCED level 3,11.0,44.08,Native,Did not repeat a  grade,240.0,240.0,240.0,-0.6555,-0.6,-0.18,1.33,10.0,6.0,0.036,-0.5273,0.0477,0.6901,2.0345,1.314,0.1333,-1.256,-2.4468,-0.732,0.1915,1.8082,0.9011,1.2374,-1.8876,-0.7816,1.563,-0.9391,-0.6583,2.0054,1.1448,-0.9823,-0.8109,-0.8444,-0.065,-0.04,-0.1641,-0.3581,0.0305,-0.4949,1.145,-0.309,-0.5665,0.2907,0.167,-1.2893,-1.0595,0.7447,0.7446,2.0258,-1.4287,-0.6098,-0.8181,52.0,0,572.0557,561.9019999999999,562.0863000000002,565.3480000000001,0,0
70203893.0,0.0,15.5,ISCED level 3,13.0,72.94,Native,Did not repeat a  grade,240.0,240.0,240.0,0.816,0.1,0.21,0.87,7.0,7.0,0.815,0.169,0.0477,1.2943,-0.5097,1.314,1.8202,0.7743,1.0346,2.0871,2.0073,1.8245,-1.7421,-2.4403,-0.215,1.2958,-0.6142,-0.4213,-0.6583,-0.9792,-0.772,0.176,-0.0614,1.8524,-2.7142,-1.4486,-2.4881,0.089,-0.4243,-1.4721,-0.1577,0.291,-0.0845,-0.7823,0.0068,-0.0714,0.2828,0.5067,-1.5885,-0.7587,-1.1356,-1.2188,0.2858,27.0,1,450.7928,432.54230000000007,413.1738,432.16963333333337,0,0
70205875.0,-1.0,15.92,ISCED level 3,11.0,65.12,Native,Repeated a  grade,300.0,210.0,300.0,-0.0373,0.45,-0.18,-0.5,5.0,4.0,0.0281,-0.0189,0.7604,-0.1536,-0.0424,0.2048,-0.0424,0.5121,0.2169,0.2464,0.4572,0.1744,0.1372,0.1222,0.409,0.2705,0.6912,0.6012,-1.5953,1.2643,0.0273,0.4637,-0.0614,-0.2641,0.6292,-1.4486,0.2865,-0.498,-0.0511,0.4165,-0.09045,0.291,-0.0751,0.2907,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,77.0,0,389.0578,419.6473,466.5993,425.1014666666667,0,0
70200254.0,0.0,15.58,ISCED level 3,8.0,29.73,Second-Generation,Did not repeat a  grade,210.0,245.0,210.0,-1.3768,0.1,0.59,-0.5,6.0,8.0,-1.0561,-0.5273,-1.0752,-0.8794,-0.6495,0.6259,0.006,0.2012,-0.6576,0.0205,-0.1716,0.1744,0.5572,-0.825,-0.0362,0.2705,0.6912,0.6012,-0.6952,-0.6888,-0.6545,0.9606,-0.4684,0.1123,-0.2475,-0.4535,0.1712,1.9097,-0.2496,0.4561,0.5741,0.6105,-0.3184,0.8233,0.0884,-0.1126,-0.1204,-0.3735,0.1782,-0.5023,1.4486,-0.2254,0.5468,7.0,1,604.1513000000001,518.4284,531.2432000000001,551.2743000000002,0,0
70201932.0,0.0,15.92,ISCED level 3,16.0,65.25,Native,Did not repeat a  grade,330.0,210.0,360.0,0.438,-0.6,-1.72,0.87,6.0,6.0,-0.3775,-0.3253,1.1793,-0.3918,0.4922,0.7628,0.5845,-0.3253,1.0346,2.0871,2.0073,1.3209,0.1667,1.0657,-0.524,-1.272,2.0378,1.6762,1.0844,1.2643,1.1448,1.4083,2.3693,1.2329,0.2926,0.6658,1.6052,1.9097,2.1449,0.9289,2.0513,-0.4391,0.0348,-0.7823,-0.0371,-0.7686,-1.7161,0.8626,0.6642,-0.4541,1.7337,-1.2188,-1.3048,2.0,1,611.4717,646.5526,641.5426,633.1889666666667,1,0
70201326.0,0.0,15.58,ISCED level 3,11.0,75.54,Second-Generation,Did not repeat a  grade,350.0,100.0,300.0,0.335,-0.6,0.21,-1.41,10.0,2.0,0.4387,-0.6167,-0.1357,1.0192,-0.176,-0.2023,-1.2298,-1.6391,-1.1847,-2.3003,-2.2652,-1.725,-0.9378,-0.5485,-0.524,-0.6451,-0.6142,-0.9391,-0.6583,0.4352,-0.1015,1.8905,-1.0352,-0.4347,0.1904,0.4345,-0.1705,-0.4742,-0.3889,0.9289,-0.1577,-2.0804,-1.2589,0.7703,0.0999,-0.3151,-0.8508,-0.0186,-0.7864,0.0979,-2.1763,-1.2188,-0.3612,71.0,1,599.2128,542.7416999999999,569.7704,570.5749666666667,0,0
70203206.0,0.0,15.92,ISCED level 3,13.0,57.64,Native,Did not repeat a  grade,300.0,210.0,300.0,-0.3762,1.15,0.98,0.42,4.0,5.0,-1.5968,-1.2659,-0.9649,-0.94,2.0345,1.314,0.6532,1.0179,0.2169,0.5102,0.5464,0.9684,-0.8551,-1.3543,1.1604,0.2705,0.6912,0.6012,-2.5375,0.4978,0.7068,1.1911,-0.0614,0.3468,0.1708,-0.0549,0.2865,0.1686,-0.0511,0.4165,-0.09045,0.291,-0.3184,0.2907,0.1963,-0.3673,-1.3746,2.6186,0.5786,0.5195,1.7337,-1.2188,0.3241,66.0,1,614.9714,534.9334,543.1211000000001,564.3419666666667,0,0
70203578.0,0.0,15.42,ISCED level 3,16.0,75.67,First-Generation,Did not repeat a  grade,220.0,275.0,330.0,1.0882,1.15,0.59,1.33,10.0,9.0,0.8252,1.7903,1.1793,0.4826,2.0345,1.314,0.5467,2.0165,1.0346,2.0871,2.0073,1.8245,2.6131,1.8839,-0.524,-1.272,-0.2309,1.6762,-2.5375,-0.5707,1.8164,0.052,0.3858,1.1969,0.855,1.5738,1.6052,1.1945,0.4107,0.9289,2.0513,1.8217,0.0638,0.1462,-0.5086,0.4881,0.1191,0.3734,1.4987,2.0258,0.2783,0.4418,0.5457,55.0,1,617.7351,606.5814,614.8568,613.0577666666667,1,1
70203070.0,-1.0,15.33,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,270.0,135.0,180.0,1.1801,0.45,0.59,1.33,10.0,5.0,0.7708,0.6836,1.1793,0.5236,0.4922,-0.8998,-0.4616,-1.256,0.6364,-0.6163,-0.5786,1.2662,2.6131,0.8214,-0.6311,-0.7816,1.2903,1.6762,1.0844,0.6314,-0.772,0.7405,-1.0445,-0.6331,-0.1071,-0.0549,0.1712,0.0511,-0.6974,0.9289,-0.7582,-0.7808,-0.3184,0.6725,-0.6164,-0.4205,-1.7161,0.2919,-1.0481,-1.1563,-0.1273,-1.2188,-1.3048,29.0,0,587.1001,673.6553999999999,680.9698,647.2417666666666,1,1
70205381.0,0.0,15.58,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,180.0,180.0,540.0,0.4885,0.45,0.21,0.42,7.0,8.0,0.0412,-0.9177,1.1793,0.6901,1.1945,1.314,0.7198,-0.3253,1.0346,1.4882,0.1915,-2.2177,-0.0872,0.1222,-0.0697,0.2705,2.0378,1.6762,1.0844,2.0054,1.8164,0.4637,0.8496,1.4751,0.684,0.3436,-0.2095,1.0349,0.6715,0.9289,0.4655,-0.5176,0.3528,0.7703,0.2947,-0.051,-0.386,0.4022,-0.5067,2.0258,0.2783,0.2379,0.2858,27.0,0,600.8871000000001,609.0561,559.6773000000001,589.8735,1,0
70200014.0,0.0,15.67,ISCED level 3,16.0,71.72,Native,Did not repeat a  grade,180.0,210.0,240.0,0.4936,0.45,1.36,1.33,5.0,6.0,-0.8512,-0.4563,-1.0527,-1.2275,1.3671,1.314,0.7198,2.0165,1.0346,2.0871,2.0073,1.8245,1.3493,1.2374,-0.524,-1.272,-0.043,-0.3047,1.0844,0.2653,1.8164,1.8905,0.4392,1.8524,2.3535,1.5738,0.1338,1.9097,1.4543,0.9289,2.0513,2.0049,-0.7814,-0.7823,-0.7176,-0.961,-1.0595,-0.32,-0.1112,-0.6755,-0.7345,-1.2188,0.2858,11.0,1,578.1106,649.5411000000001,683.8815000000001,637.1777333333333,1,1
70206990.0,0.0,16.08,ISCED level 3,11.0,29.81,Native,Did not repeat a  grade,175.0,210.0,105.0,-0.9423,0.45,-0.18,-0.04,5.0,6.0,-0.5643,1.7903,-0.4903,-1.2176,-0.0424,1.314,1.8202,2.0165,-2.4468,0.5102,2.0073,1.8245,-0.2704,-0.825,0.409,-0.2888,2.0378,-0.1855,-2.5375,0.1956,-0.1015,-1.2319,0.5075,0.5761,-0.1856,-0.3554,0.2865,1.1945,1.4543,0.9289,0.2266,0.291,0.3086,-0.7823,0.7403,1.0483,1.0069,0.3881,0.0537,0.0979,0.5149,1.0418,0.2858,37.0,0,514.5966000000001,429.4089,437.042,460.3491666666667,0,0
70204254.0,0.0,15.92,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,420.0,490.0,420.0,0.5903,-0.6,0.21,1.33,7.0,8.0,-0.5437,0.185,1.1793,-0.3918,-0.4003,-0.3673,-0.2546,0.7743,-1.7696,0.2783,0.1915,-0.6414,-0.2704,-1.0985,1.6792,1.6524,0.202,0.6012,-0.6583,0.7871,-0.6545,1.4083,-0.5176,-0.4347,-0.743,-0.6413,-0.1705,1.0349,0.0305,-0.7588,0.5193,-0.3344,-1.0572,1.5082,0.4288,-0.0315,0.2529,0.6253,0.0537,-0.3623,0.5149,-0.1802,0.5882,53.0,0,546.9156999999999,589.9173,565.1442000000001,567.3257333333332,0,1
70203447.0,0.0,15.92,ISCED level 3,11.0,43.33,Native,Did not repeat a  grade,200.0,200.0,200.0,-0.6702,0.45,0.21,-0.5,10.0,5.0,-0.4865,-0.0664,-1.0118,0.1042,0.5156,1.314,0.373,0.7743,-0.6576,-0.1313,-0.1687,0.1744,-0.4586,-0.5485,-0.0697,-1.272,-0.6142,0.6012,-0.6583,0.7871,-0.772,0.8794,-0.4909,0.5761,0.3683,-0.0549,0.2865,0.1686,-0.2543,-0.4401,-0.1577,0.291,-0.763,1.5346,-0.1358,-0.6176,-0.4567,-0.2057,-0.4583,0.0979,-0.6261,-1.2188,-1.3048,11.0,0,583.4599000000001,595.6764999999999,558.7333000000001,579.2899000000001,0,0
70204137.0,-1.0,15.33,ISCED level 3,13.0,51.63,Native,Did not repeat a  grade,480.0,540.0,480.0,0.1477,-1.64,-1.72,-1.41,9.0,6.0,0.1256,-0.4825,-0.3792,1.2943,-0.0424,1.314,1.8202,0.7743,1.0346,0.5102,2.0073,1.8245,-0.7553,-0.5196,-0.6311,-1.272,2.0378,1.6762,-0.6583,2.0054,1.8164,-1.8939,2.3693,1.8524,0.1904,-0.0549,-0.3133,-3.2053,-3.2784,0.9289,2.0513,2.6335,-0.5293,0.2907,1.6157,0.5133,0.7849,1.4096,-1.1888,2.0258,-0.5173,1.0418,2.4969,48.0,0,392.1233,423.85759999999993,409.2452,408.4087,0,0
70204370.0,0.0,15.58,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,275.0,275.0,495.0,0.6569,0.1,1.36,1.33,7.0,6.0,-0.3586,0.4364,-0.1357,-0.349,0.627,1.314,0.373,-0.3253,-0.6576,2.0871,0.4599,1.3209,-0.1542,0.1222,-0.0697,-1.272,-0.043,-0.2119,-1.1507,1.2643,-1.071,1.8905,-0.5319,-0.3152,2.3535,0.008,1.1479,0.1686,-0.6729,0.4614,2.0513,0.6105,-0.4509,-0.7823,0.4018,2.0273,0.6122,1.2037,0.4219,0.0979,-0.3389,0.8664,0.6772,68.0,1,718.0642,701.4457,755.7647000000001,725.0915333333332,1,1
70205884.0,0.0,15.42,ISCED level 3,13.0,75.13,Native,Did not repeat a  grade,360.0,200.0,220.0,0.9653,-0.6,-1.34,0.42,10.0,6.0,0.9995,0.6,1.1793,1.8669,-1.8167,0.385,-0.2546,0.5121,0.6402,0.2432,0.8329,-0.6894,0.3568,-0.5485,0.9065,0.7192,0.6912,0.9995,0.0083,0.1956,-0.1015,1.4083,-0.4957,0.9703,-0.2475,-0.2497,1.6052,0.5723,-0.0511,0.9289,1.4743,-0.1263,-0.8395,1.7669,0.6274,0.3088,-0.4886,1.0081,-0.7467,-0.8294,-0.2475,-1.2188,-0.314,10.0,1,547.9121,547.9968999999999,526.7360000000001,540.8816666666667,0,0
70201691.0,0.0,16.0,ISCED level 3,16.0,52.57,Native,Did not repeat a  grade,360.0,360.0,480.0,0.5776,-0.94,-0.18,-1.41,10.0,6.0,0.6398,0.2938,0.0477,0.9144,-0.7565,0.4394,-0.0424,-0.3253,-0.6576,0.5102,-0.5786,0.636,-2.7114,-0.4089,0.8207,0.7192,-0.6142,-0.9391,-0.6583,0.7871,-0.6545,1.8905,0.3858,0.3468,-0.0416,-0.8142,-0.3491,-0.8702,-0.2729,-0.7917,-0.771,0.0713,-0.3184,-0.7823,-0.1486,0.5133,0.7849,-0.0186,0.0537,0.0979,0.5149,0.2379,0.2858,53.0,1,494.3685,495.072,513.7888,501.0764333333333,1,1
70203306.0,0.0,15.83,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,270.0,180.0,300.0,0.9576,0.8,1.36,1.33,8.0,8.0,0.3244,1.7903,1.1793,0.0595,0.0523,0.6259,-0.9726,0.3993,0.5029,0.7586,0.1915,0.6797,-0.7215,-0.825,0.409,-0.2888,-0.2309,0.6012,-0.6583,0.1956,-0.1982,0.052,-0.5176,0.1123,-0.3004,-0.4535,0.2865,-0.2045,-1.3116,-0.4401,1.145,0.721,-0.4415,-0.7823,-0.2708,0.1974,0.5414,0.4919,-0.1102,1.4683,-0.0316,0.073,-0.1228,32.0,0,758.5350000000001,710.9604,753.7467999999999,741.0807333333333,1,1
70204636.0,0.0,16.25,ISCED level 3,11.0,27.57,Native,Did not repeat a  grade,240.0,240.0,240.0,-1.244,-1.64,-1.72,-1.41,11.0,10.0,-1.2907,-1.8518,-1.0866,-0.349,-0.9647,0.7628,1.8202,-0.3253,1.0346,2.0871,0.4572,0.1744,-0.2039,0.1222,0.409,0.8232,2.0378,0.6012,1.0844,2.0054,1.8164,1.8905,1.217,-0.4805,0.1904,2.3015,0.7944,0.1686,2.1449,0.9289,-0.5421,0.6105,-0.3976,0.7703,-0.1782,1.1547,0.1024,-0.2273,-0.826,0.0979,0.5149,1.6386,1.1397,67.0,0,459.0881,426.0343,370.2455999999999,418.456,0,0
70203901.0,0.0,15.92,ISCED level 3,16.0,65.25,Second-Generation,Did not repeat a  grade,450.0,400.0,350.0,1.9043,-1.29,-0.57,1.33,10.0,6.0,3.1057,1.7903,1.1793,3.601,2.0345,-0.2023,-0.0424,-0.3253,-0.6576,-0.0716,0.4572,0.1744,-0.3875,-0.5485,0.9065,1.0453,2.0378,1.6762,-0.6583,0.1956,-0.6545,0.4637,-0.0614,0.1123,1.6463,-0.0549,0.2865,0.1686,0.0168,0.9289,-0.1577,0.291,-0.3184,0.2907,1.4959,-1.6148,-1.7161,-0.3875,0.0537,0.0979,0.1419,-0.5146,-1.3048,63.0,0,563.5880000000001,489.6115999999999,434.1064,495.76866666666666,0,1
70203156.0,0.0,15.58,ISCED level 3,13.0,79.49,Native,Did not repeat a  grade,420.0,330.0,450.0,0.6522,0.1,0.59,-0.5,11.0,10.0,0.0067,-0.2224,1.1793,0.3692,0.579,0.7015,-1.6464,1.5844,1.0346,-0.96,-0.5786,-0.2934,0.5572,-0.4089,0.409,-1.272,0.0646,0.6012,1.0844,0.7871,-0.1015,-0.3799,-0.0328,-0.2151,0.6723,2.3015,0.6646,0.6314,0.6327,0.9289,2.0513,2.6335,0.9683,-0.7823,0.8201,1.1547,1.3592,-0.5408,0.0537,0.0979,0.5149,2.4394,2.4969,68.0,0,539.1379,475.6472999999999,470.6352,495.14013333333327,0,0
70206176.0,0.0,15.92,ISCED level 3,8.0,65.25,Native,Did not repeat a  grade,180.0,240.0,540.0,-1.7886,-0.6,0.21,1.33,6.0,7.0,-1.114,-1.2659,-1.0752,-0.349,-0.0424,1.1327,0.0836,0.7743,-0.6576,0.5102,0.4572,0.2271,0.3568,-0.825,-0.0697,0.2705,0.6912,0.6012,-0.6583,-0.2047,-0.1015,1.8905,-0.8469,0.5761,0.1904,-1.3089,-1.2463,-0.8702,-1.0466,-0.4401,-0.1577,-0.7825,-1.3416,1.1928,-0.5396,0.2037,0.3894,-0.1842,-0.3734,0.0979,-0.5221,-1.2188,-0.7233,4.0,0,666.8231,622.5014,625.5812,638.3018999999999,0,0
70204795.0,0.0,16.25,ISCED level 3,11.0,29.73,Native,Did not repeat a  grade,150.0,150.0,300.0,-0.9844,1.15,-0.57,-0.04,6.0,6.0,-1.0358,-0.8939,-0.5492,-0.6231,-0.0424,1.314,0.0054,0.7743,1.0346,-0.0999,-0.5786,1.3209,1.0123,-0.4419,0.9315,0.2705,2.0378,0.6012,1.0844,-0.2047,-0.1015,1.0671,-0.0328,0.5761,0.0043,-0.7135,-0.9442,-1.5311,-1.3705,0.1662,-0.0773,0.3845,2.7249,-0.7823,0.1682,-0.349,0.2352,0.9855,-0.6412,0.4506,-0.5173,0.0105,-0.1781,64.0,0,567.1533999999999,617.9033,588.6628,591.2398333333332,0,0
70203487.0,0.0,15.83,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,300.0,180.0,480.0,1.027,1.5,0.59,0.87,7.0,6.0,0.7927,1.0435,0.0477,0.333,0.4922,-0.1667,-0.8338,0.2012,0.0224,0.5135,0.1041,0.9684,1.7513,0.6994,-0.524,-0.6346,2.0378,-0.4213,1.0844,1.2643,-1.4475,1.8905,-1.5087,0.9703,1.1452,0.5278,0.203,1.9097,-0.7043,0.4165,0.9749,0.6802,-0.1879,0.2907,-0.3249,1.1812,0.5962,-0.1502,-1.3974,0.0348,-0.9743,0.6935,0.8724,73.0,1,602.4173999999999,653.444,621.2338,625.6983999999999,1,1
70202392.0,0.0,15.92,ISCED level 3,16.0,73.91,Second-Generation,Did not repeat a  grade,520.0,240.0,520.0,0.945,0.45,0.98,0.42,10.0,6.0,0.3149,-0.6167,0.2646,1.2943,-0.6633,-1.1481,-0.5338,-0.9181,0.2169,-1.3058,0.5464,-1.471,-0.0194,-0.5196,0.409,-1.272,0.202,-0.3047,-1.1339,1.2643,1.8164,-0.7985,0.871,-0.3507,2.3535,0.5918,1.6052,1.9097,1.4543,0.8852,2.0513,1.4312,0.171,0.7703,0.807,0.2652,0.5224,0.9498,-0.7705,-1.1645,0.8476,-1.2188,-1.3048,29.0,0,655.2967000000001,600.5942,558.3556000000001,604.7488333333334,1,1
70203303.0,0.0,16.17,ISCED level 3,16.0,75.13,Native,Did not repeat a  grade,300.0,180.0,360.0,1.5144,1.5,0.59,1.33,8.0,5.0,1.7288,1.7903,1.1793,1.2943,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,1.7513,0.8214,-1.8876,-1.272,1.2186,-0.5107,-1.4117,-0.5707,1.8164,-0.9823,0.3139,0.3133,1.6463,1.2584,1.6052,0.3799,0.2165,0.9289,0.8576,0.5691,1.4685,-0.7823,0.2556,0.3344,0.2571,0.5968,1.9637,2.0258,2.3635,-0.2254,0.8287,17.0,0,735.1744,684.394,717.5323999999999,712.3669333333333,1,1
70203689.0,0.0,16.17,ISCED level 3,13.0,57.64,Native,Did not repeat a  grade,350.0,210.0,210.0,0.4662,-1.64,-0.18,-0.5,8.0,7.0,0.4883,0.0736,-0.6853,0.7693,2.0345,0.7015,-0.4344,0.5121,-2.4468,1.0419,0.836,1.3209,-0.6278,0.8214,-0.524,0.2705,-0.114,0.6012,-0.6583,2.0054,0.5693,0.3335,0.3858,0.0337,0.1904,0.4005,-0.3491,0.1686,-0.0511,0.9289,-0.1577,-0.566,0.6818,-0.7823,0.5849,-0.9261,-0.2809,1.0052,-0.4808,0.2375,0.5149,-1.2188,-1.3048,58.0,1,586.9312,554.9318999999999,524.4454999999999,555.4362,0,0
70204443.0,0.0,16.17,ISCED level 3,13.0,27.57,Native,Did not repeat a  grade,210.0,245.0,210.0,0.1842,-0.94,-1.72,0.42,8.0,6.0,0.4309,0.6,1.1793,0.333,-0.9647,1.314,0.3927,-0.0363,0.6364,0.4072,2.0073,0.9075,-0.7995,0.1222,1.2658,0.9567,1.0449,-0.1855,1.0844,1.1811,0.0273,1.8905,0.4636,0.1123,-0.4561,0.4209,0.6855,1.9097,0.2165,0.9289,2.0513,0.3046,-0.5878,0.2907,0.6978,1.1547,1.3592,0.2494,0.0537,0.0979,-0.4203,-0.6098,2.4969,6.0,0,525.5278000000001,521.8324,480.22210000000007,509.1941,0,0
70203123.0,-1.0,15.67,ISCED level 3,16.0,71.72,First-Generation,Repeated a  grade,350.0,245.0,350.0,1.6926,0.45,1.36,1.33,11.0,5.0,2.3655,1.3032,1.1793,1.2943,-0.0424,0.385,1.0067,0.7743,0.5029,1.5391,0.7368,0.1744,0.8628,-0.7391,0.9065,0.8232,1.2186,0.6012,0.0083,1.2643,0.5693,-0.2006,0.3858,0.8347,0.0043,-0.4349,0.8888,0.879,0.4613,0.1908,1.0836,0.291,-0.3184,-0.7823,1.3437,0.6554,0.3008,-0.1842,1.4987,0.499,1.4486,0.2766,0.8827,71.0,1,584.6858,570.8362,543.7368999999999,566.4196333333333,0,1
70205653.0,0.0,15.92,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,300.0,240.0,300.0,1.7823,0.8,1.36,-0.5,10.0,7.0,2.377,1.7903,1.1793,1.2243,0.6429,-0.0348,-0.5066,0.7743,1.0346,0.2464,-0.0791,0.1284,1.403,1.8839,-0.0362,-0.2888,2.0378,-0.1855,-0.6583,0.1956,0.5693,-0.3799,0.8496,-0.5148,1.7242,0.7894,-1.0139,-0.6433,0.6979,0.9289,0.5336,-2.0212,0.9683,-0.7823,0.1823,0.7626,0.9293,1.0254,0.7925,0.8975,-0.9455,1.4359,1.553,50.0,1,712.0817999999999,681.7203999999999,698.8304,697.5441999999999,1,1
