CNTSTUID,EFFORT1,EFFORT2,GRADE,AGE,ISCEDO,PARED,HISEI,MMINS,LMINS,SMINS,TMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,WEALTH,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
39201405.0,9.0,10.0,0.0,15.75,Vocational,14.0,79.74,200.0,200.0,150.0,1500.0,0.2951,0.45,0.98,-0.04,7.0,1.0,-0.7918,-1.8511,-0.1357,-0.5638,-0.5294,0.9134,1.314,0.6525,0.5121,0.5029,1.3517,1.1813,1.8245,-0.3875,-1.0985,1.6792,0.7323,-0.1532,1.2992,1.0844,0.7871,0.7068,0.4637,-0.267,-1.1176,0.3858,-0.447,0.6678,-0.7823,-0.7218,-0.463,-1.7161,0.1778,-1.2066,-0.3173,1.3735,-1.2188,-1.3048,34.0,0,502.7489000000001,596.2904,500.5858999999999,533.2084,0,0
39203723.0,6.0,6.0,0.0,15.75,General,16.0,82.41,250.0,150.0,150.0,1600.0,1.1701,0.45,0.59,1.33,8.0,6.0,0.5873,-0.0177,-0.6853,1.1104,0.4973,2.0345,-0.5575,-0.0424,-1.6391,1.0346,-0.0999,-0.5819,-1.2655,-0.1542,-1.0985,1.2421,0.2705,0.2865,1.6762,1.0844,-0.2047,-1.034,0.8794,-0.6723,0.7301,-1.0586,0.2342,1.4326,-0.7823,-0.2561,-1.2893,-1.7161,-0.6092,-1.0481,0.0493,-0.7345,0.2481,-0.0267,45.0,1,619.6432,573.8655000000001,571.5305000000001,588.3464,1,1
39202041.0,10.0,10.0,0.0,15.33,General,16.0,75.54,135.0,135.0,90.0,1440.0,0.9264,-1.64,-1.72,-1.41,11.0,2.0,0.321,0.8658,1.1793,-0.7574,-0.7423,0.7843,1.314,0.2636,-1.1311,-0.6576,-0.62,-0.474,-0.8547,-0.1119,0.1222,0.5082,0.2705,-0.6142,0.6012,1.0844,0.1956,-0.1015,-0.687,0.2621,-1.1889,-0.0614,-0.4347,-0.4509,-0.7823,-0.1486,0.5133,0.7849,-1.29,0.0537,-1.1563,0.5149,-0.6098,-0.8181,12.0,0,378.0564,325.4862,323.2852,342.27593333333334,0,1
39200602.0,7.0,8.0,0.0,16.0,General,16.0,28.48,250.0,250.0,200.0,1700.0,-0.2617,0.1,-0.18,0.87,7.0,8.0,-0.3679,-0.115,-0.1357,-0.7356,-0.5294,1.4424,0.2148,0.0836,-0.1625,-0.6439,0.3716,-0.0818,0.636,1.3468,-0.7391,-0.524,0.7323,-1.4753,-0.5358,-0.6583,-0.2661,-0.6545,-1.4869,-1.1437,-1.4539,-1.4294,-0.7346,-0.2897,-0.7823,-0.4313,-0.75,-1.0595,-0.9374,-1.0931,-0.2683,-0.9003,0.7526,-0.8181,48.0,0,642.0822000000001,680.2914999999999,651.5133000000001,657.9623333333334,1,1
39203885.0,10.0,10.0,0.0,16.0,Vocational,12.0,51.56,250.0,200.0,165.0,1600.0,-1.3175,0.45,0.21,0.42,8.0,4.0,-0.6813,-0.3163,-1.7257,-0.1698,-0.4125,-1.3833,-1.8782,-2.9425,-1.6391,-0.6576,-2.3003,2.0073,-2.2177,0.2179,-2.4403,0.9315,0.2705,-0.6142,0.9747,1.0844,-0.2661,-0.1015,0.4637,-0.6723,-0.3236,-0.8109,-0.4347,-0.2194,-0.7823,0.3452,-1.102,-1.7161,0.4022,-0.3507,0.5993,-0.7685,-1.2188,-1.3048,46.0,0,325.2276,350.1275,312.2127,329.1892666666667,0,0
39200799.0,10.0,10.0,0.0,16.08,General,12.0,26.92,200.0,200.0,100.0,1000.0,-0.9074,-1.64,-1.72,-0.04,11.0,10.0,-0.308,-1.8511,-0.4903,0.5376,0.2655,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-1.1285,-1.0985,-0.0697,0.2705,2.0378,1.6762,1.0844,2.0054,1.8164,-0.4342,1.7411,-0.5928,-0.0614,1.8524,2.7249,-0.7823,0.3477,-0.0861,-1.6992,-2.9336,1.9637,2.0258,2.3635,-1.2188,-1.3048,5.0,0,348.9472,306.4735,276.5511,310.65726666666666,0,0
39201313.0,7.0,7.0,0.0,16.17,General,16.0,68.7,200.0,150.0,100.0,2500.0,0.91,-1.64,-1.72,-1.41,11.0,10.0,0.5902,-0.412,-1.3311,1.2422,1.6286,0.2377,1.314,1.8202,0.7743,1.0346,2.0871,0.4572,-0.2934,-0.0218,-2.4403,-1.8876,0.2705,0.6912,0.6012,1.0844,-0.2661,-0.1015,0.4637,0.2621,-0.5928,2.3693,1.8524,-0.1769,-0.7823,0.9769,1.3858,-1.7161,-2.9336,-2.6033,2.0258,2.3635,-1.2188,-1.3048,56.0,1,390.1772,344.9455,319.8442,351.6556333333333,1,0
39206065.0,4.0,7.0,0.0,16.17,General,16.0,62.39,250.0,150.0,150.0,1500.0,0.7617,0.8,0.21,1.33,8.0,3.0,0.5238,0.8658,-0.1357,-0.0098,-0.1766,0.4922,-0.2023,-0.2546,-1.6391,-2.4468,-0.0438,-0.5819,0.1744,-0.2087,-0.4089,0.5082,2.5529,-1.1126,0.6012,-1.4117,-1.7664,-1.3692,-0.4342,-0.2139,0.7301,1.024,-2.5252,-0.1657,-0.7823,0.169,-2.2206,-1.7161,-0.6854,-1.4573,-0.919,-2.017,-1.2188,-1.3048,68.0,1,496.5352,442.90420000000006,499.9138,479.7844,1,0
39203678.0,6.0,6.0,0.0,15.42,General,14.0,51.56,150.0,200.0,100.0,1600.0,-0.2473,-1.29,-1.72,-0.5,6.0,4.0,-1.6926,-0.9329,-1.5532,-1.2545,-1.6491,0.627,-1.8358,-2.2667,0.2012,0.2127,0.5102,0.1041,-0.4141,-0.1585,-1.3543,0.9065,0.2705,-0.1532,1.0891,0.4667,-1.2708,-0.7233,0.9606,-0.6723,-0.5928,0.871,-0.4347,-0.0939,-0.7823,-0.8139,-2.2971,-1.7161,0.4641,-1.1888,-0.806,-0.5754,-0.1653,-1.3048,76.0,1,371.1313999999999,414.544,361.2982,382.32453333333336,0,1
39200183.0,9.0,6.0,0.0,15.42,General,12.0,70.5,350.0,200.0,200.0,1600.0,-0.2842,1.15,0.21,1.33,6.0,2.0,-0.7976,-0.2028,-1.6618,-0.8027,-0.5294,0.5331,-0.9734,-1.0202,-0.8111,-0.6576,0.1526,0.7339,-1.0214,0.0127,-0.4089,0.5371,0.2705,-0.043,-0.1855,0.0083,-0.6888,-0.3178,0.8207,-1.3951,0.1869,-1.7266,0.2342,0.1634,-0.7823,-0.4639,-2.2971,-0.8154,0.4415,-0.9457,0.4016,-0.7182,-0.2257,-0.8181,12.0,1,572.8439999999999,589.4903999999999,565.0955,575.8099666666666,0,0
39205561.0,10.0,10.0,0.0,16.08,Vocational,12.0,26.62,150.0,150.0,100.0,1500.0,-0.9549,-0.94,-1.72,0.42,6.0,5.0,-0.4067,0.3556,-1.6618,-0.5222,-1.4409,0.8251,-1.6916,0.4861,-1.6391,-2.4468,-0.4329,-0.9246,-2.2177,0.8942,-1.0985,0.1856,1.9717,2.0378,1.6762,1.0844,0.7262,1.8164,1.0944,-2.1464,-0.5928,-1.0583,1.2329,-0.7535,-0.7823,0.6518,-0.5926,-0.3305,0.3695,-1.0026,2.0258,1.757,0.0851,-1.3048,78.0,0,387.6929,423.9463,348.2574,386.6322,0,0
39204968.0,8.0,10.0,0.0,15.58,General,12.0,50.15,250.0,200.0,200.0,1550.0,-0.5633,1.5,0.59,1.33,9.0,3.0,-0.5408,-0.1452,-1.0527,-1.0005,-0.7874,0.2377,-0.0348,0.0837,-0.8111,-0.6576,-0.6942,-0.6894,-1.5027,1.5482,-0.4089,-0.0362,0.2705,-0.6142,-0.9391,0.0083,1.2643,-1.034,0.3335,-1.3539,-1.1176,-0.8738,-0.9149,-1.1224,1.1928,-0.557,-2.2971,-1.1598,-0.5669,0.8404,0.7841,0.13,-1.2188,-1.3048,10.0,1,614.4137,586.8050999999999,657.371,619.5299333333332,0,0
39206277.0,7.0,10.0,0.0,15.58,General,16.0,51.56,300.0,200.0,200.0,1600.0,-0.4046,-0.6,0.98,1.33,7.0,4.0,-0.2425,0.5048,-0.1357,-1.2109,-1.1421,1.0573,-0.3673,-0.5066,-1.6391,0.5029,-0.62,-0.6894,-1.0615,0.3568,-0.7391,0.409,0.2705,-0.043,-0.4213,1.0844,2.0054,1.8164,0.4637,-0.9827,-0.5928,-1.2865,0.5761,-0.3184,-0.7823,-0.8905,-0.6031,-1.7161,-0.9047,-1.9467,-0.806,-2.1763,-1.2188,-1.3048,8.0,1,624.0938,653.1993,621.7443999999999,633.0124999999999,0,1
39205427.0,7.0,10.0,0.0,16.0,General,16.0,67.11,300.0,300.0,300.0,1700.0,-0.0197,1.15,0.98,1.33,6.0,6.0,-1.5353,-1.8511,-0.6947,-1.9079,-1.1421,0.9639,1.314,1.8202,-1.6391,1.0346,-2.3003,-1.4494,-2.2177,2.6131,0.1222,-0.524,-1.272,1.2186,1.6762,1.0844,1.1811,-0.7233,-0.4939,0.2621,1.2386,-1.2947,0.1123,0.6818,-0.7823,-1.0518,-1.0332,-0.3399,-0.2807,-1.7634,-1.5134,-1.3096,0.6142,0.1155,51.0,1,633.2343,658.3753,682.5561,658.0552333333334,1,1
39203656.0,7.0,7.0,0.0,16.25,General,14.0,27.91,325.0,325.0,260.0,1690.0,-0.4999,1.5,1.36,0.42,5.0,6.0,-0.3369,-0.2665,-1.0527,-0.1564,-0.2834,0.9639,1.314,1.1049,-0.3253,-0.6576,0.2464,-0.2644,-1.0615,0.2182,-1.0985,0.9065,0.2705,0.6912,1.3256,1.0844,0.1956,1.1448,-0.687,-0.267,0.5012,-0.0614,0.5761,1.4685,-0.7823,-0.0236,-1.0008,-1.7161,0.8483,1.0377,1.0404,0.3201,-1.2188,-1.3048,63.0,0,597.9246999999999,562.4161,535.5165,565.2857666666665,0,0
39201790.0,7.0,9.0,0.0,16.17,General,14.0,68.7,300.0,250.0,200.0,1650.0,0.6569,1.5,0.98,0.42,10.0,2.0,0.5602,1.1084,1.1793,-0.3471,0.0124,-0.2058,-0.2023,1.8202,-0.3253,-1.292,0.2719,-0.2644,0.9684,2.6131,1.8839,-1.126,-1.272,0.1604,-0.9391,1.0844,-0.9792,-1.071,-0.13,-0.6232,0.1038,-1.2947,-0.6331,-0.672,0.1462,-0.2772,-0.9914,-0.2826,-0.0186,-0.2113,1.0484,-1.0463,-0.6454,-0.8181,72.0,1,622.7625,656.4274000000001,694.9402,658.0433666666668,0,0
39204650.0,9.0,10.0,0.0,16.17,General,16.0,57.03,300.0,200.0,200.0,1600.0,0.6365,1.5,0.59,0.42,10.0,5.0,0.4692,0.4483,1.1793,0.0263,0.0408,-0.0424,1.314,0.6532,-1.6391,-0.6576,-0.6163,0.4572,0.2182,1.4712,-0.4089,0.0755,0.9672,-0.6142,0.6012,1.0844,0.1956,-0.1015,-0.687,-0.9827,0.7301,-0.4684,0.3468,0.4829,-0.7823,-0.7909,-0.3832,-1.7161,-0.8244,-1.7428,-0.5753,-0.7345,-0.6098,0.2858,36.0,1,611.6807999999999,629.9705,622.0783,621.2431999999999,0,1
39204230.0,9.0,9.0,0.0,15.75,General,12.0,51.56,400.0,250.0,150.0,1450.0,-0.1833,-0.25,-0.18,1.33,11.0,5.0,0.4145,-0.2665,-1.0527,1.3092,0.6083,1.3671,0.4394,1.8202,-0.3253,1.0346,-0.62,-0.5786,0.1744,1.2316,0.1222,0.409,1.2958,-1.1126,1.6762,0.443,-0.9792,1.8164,-0.4342,1.7411,0.1869,0.7251,-0.7346,0.6818,-0.7823,0.0472,-1.2893,-1.7161,-1.0067,-1.1888,-1.3174,-1.5886,-0.1653,-1.3048,13.0,0,407.7533,406.8197,382.3785,398.9838333333334,0,0
39205554.0,7.0,8.0,0.0,15.75,General,12.0,51.56,150.0,150.0,150.0,1650.0,-0.6286,0.1,-1.72,1.33,9.0,2.0,-1.1859,-0.3163,-1.0752,-1.6025,-1.4409,1.3671,-1.8485,-0.5072,-0.3253,1.0346,-1.6579,-0.1716,-0.6079,-1.9715,0.1222,-0.0697,0.8232,1.2186,-1.4801,-1.1664,-0.733,-1.071,1.8905,-0.0193,-0.5928,-1.0038,-1.0266,-0.7428,-0.7823,-0.1514,-2.2971,-1.7161,1.7629,1.9637,0.0979,-1.1106,-1.2188,-1.3048,35.0,0,521.3347000000001,529.7836000000001,549.1882,533.4355,0,0
39200689.0,7.0,9.0,0.0,15.33,Vocational,12.0,27.91,250.0,200.0,165.0,2310.0,-0.8539,-1.64,-1.72,-1.41,5.0,2.0,-0.2262,-1.3687,-0.1357,0.3333,-0.2834,1.4424,-0.3971,-0.3275,-0.3253,-1.3914,-0.62,-0.5786,-0.6414,-0.1119,-0.4089,0.9065,0.8232,-0.6142,-2.1428,1.0844,-0.5707,-0.1015,-0.687,0.2621,-1.1176,-0.4909,-0.4347,-0.7814,-0.7823,-0.2111,1.1547,-1.0028,-2.9336,-2.6033,-0.5547,0.5149,-1.2188,-1.3048,31.0,0,481.79329999999993,392.5247,357.7949,410.70429999999993,0,0
39205869.0,1.0,10.0,0.0,16.25,General,16.0,50.15,300.0,250.0,150.0,1600.0,0.4091,0.45,0.21,-0.5,8.0,6.0,0.2415,-0.2028,-0.6853,0.2313,-0.0513,1.0832,0.385,-0.3001,-0.1625,0.6402,-0.1998,-0.1716,-0.6734,0.5793,-0.825,0.5082,0.2705,-0.6142,0.6012,1.0844,0.7871,0.9982,-1.2792,0.9269,-0.5928,-0.4684,1.8524,0.6818,0.2907,0.3775,-1.3055,-0.1567,0.747,-0.7467,0.499,-0.1361,-0.2416,0.2517,4.0,0,484.3189,497.3504,412.1759,464.6150666666667,1,0
39201305.0,8.0,9.0,0.0,16.0,General,12.0,60.29,250.0,200.0,150.0,1600.0,0.0228,-0.25,-1.72,-1.41,9.0,2.0,0.3876,0.7953,-0.1357,0.0655,-0.6463,0.627,-0.2023,-0.0424,-0.6555,-0.6576,0.2751,0.8329,0.1744,-0.7741,-1.0985,1.2421,1.2958,-0.6142,-0.9391,-1.1534,-1.2263,-1.3692,0.4637,-0.1652,-0.5928,-0.8386,-0.094,0.2929,-0.7823,4.2444,0.5133,0.1957,1.111,0.0537,0.0979,2.3635,-1.2188,-1.3048,35.0,0,472.1005,496.4911000000001,464.2826,477.6247333333334,0,0
39202760.0,3.0,8.0,0.0,16.25,Vocational,14.0,70.5,300.0,200.0,200.0,1600.0,1.2578,-1.64,0.59,1.33,9.0,7.0,1.8992,1.6676,1.1793,1.0033,1.5337,1.0832,0.7628,1.8202,2.0165,0.6402,2.0871,0.7339,1.8245,1.1194,1.8839,0.439,-1.272,1.2903,1.6762,-0.6117,2.0054,1.8164,1.8905,1.7411,-0.7871,1.2011,0.8347,2.7249,1.2618,0.047,0.2026,-1.7161,0.6859,1.9637,2.0258,2.3635,-1.2188,-0.5494,44.0,0,657.5639,632.9095,633.9084999999999,641.4606333333332,0,0
39201829.0,8.0,10.0,0.0,15.92,General,16.0,76.24,250.0,250.0,200.0,1850.0,0.7302,1.5,0.59,1.33,10.0,6.0,-0.1742,-0.3783,1.1793,-0.3265,-0.4301,2.0345,1.314,1.0067,1.5844,1.0346,2.0871,0.7339,1.8245,-0.8216,0.6994,-0.0697,-1.272,-0.1532,1.6762,1.0844,1.2643,1.8164,-0.9823,1.7411,1.2386,1.6438,0.5761,2.7249,-0.7823,-0.1803,-1.0948,-1.7161,0.3734,-0.3734,0.0979,-0.5221,-1.2188,-1.3048,45.0,1,585.0600999999999,611.9546,628.4684,608.4943666666667,1,1
39203370.0,7.0,9.0,0.0,16.08,General,12.0,68.7,225.0,180.0,180.0,1395.0,-0.1808,1.5,1.36,1.33,6.0,2.0,-0.4721,-1.8511,-0.6122,0.1753,-0.2557,2.0345,1.314,-0.1927,-1.6391,-1.3914,-0.9965,-0.2671,-2.2177,-0.5311,-1.0985,0.9065,0.2705,-1.1126,-0.2119,-1.1507,-0.5707,-0.772,0.052,-0.9827,-1.1176,-1.0586,-0.4347,-0.4509,0.2907,-0.5519,-2.2971,-1.7161,-0.2947,-1.5556,-0.3623,-0.6261,-0.1653,-1.3048,10.0,0,646.2574000000001,678.8651,625.0436000000001,650.0553666666667,0,0
39204699.0,7.0,9.0,0.0,15.58,General,16.0,60.29,225.0,270.0,180.0,1890.0,0.4255,1.5,-0.18,0.42,10.0,7.0,-0.1763,-0.2665,1.1793,-0.5355,0.2655,1.0573,-0.2023,-0.5794,-1.6391,0.5029,0.5102,-0.5819,0.1744,0.3746,-1.0985,0.795,0.2705,-0.6142,-0.4213,1.0844,1.1811,0.7068,0.3335,-0.523,1.2386,-0.8386,-0.6331,-0.3184,0.2907,-0.3684,0.5133,0.3511,-0.5081,-0.4354,0.0979,0.5149,0.5097,-0.8181,36.0,0,588.6077,565.7515000000001,534.3055000000002,562.8882333333335,1,0
39205031.0,6.0,8.0,0.0,16.0,General,16.0,51.56,345.0,230.0,230.0,1600.0,-0.4736,-1.64,-1.72,-1.41,11.0,10.0,-1.5751,-1.3687,-1.3835,-1.0703,-1.1286,-1.6464,1.314,1.8202,-1.6391,-1.5824,0.5102,-2.2652,0.1744,0.1372,-2.4403,-1.8876,-1.272,-1.9892,-2.1428,1.0844,-2.345,-2.7365,-1.8939,-2.1464,-0.5928,-0.0614,-2.5252,-0.9879,-0.7823,-0.1486,0.1946,2.9974,-1.3569,-2.6033,-1.3289,-0.7345,1.5758,1.3142,53.0,1,262.0321,314.5478,230.4253,269.00173333333333,1,0
39205317.0,7.0,10.0,0.0,15.92,General,16.0,57.03,200.0,200.0,100.0,1500.0,0.4273,0.1,0.21,1.33,9.0,4.0,-0.0252,-0.2665,-1.3835,0.554,0.1935,1.0573,-1.555,-0.0424,-1.6391,-1.2947,-0.3302,-1.4537,-2.2177,2.6131,-1.3776,0.5371,1.2958,0.6912,-0.9391,-0.6583,1.1811,-0.1015,0.4637,-0.9827,0.7301,-1.3068,-0.4347,-0.3184,0.7703,0.3159,-0.3844,0.0116,1.3541,-0.6412,0.824,-0.6261,-0.1799,-1.3048,62.0,0,569.9648000000001,613.2381000000001,562.4267,581.8765333333334,0,1
39203478.0,10.0,10.0,0.0,16.25,Vocational,14.0,18.95,150.0,150.0,100.0,2500.0,-0.3448,0.1,-1.34,-0.04,10.0,1.0,0.4331,0.1296,-0.6947,0.4792,0.2851,1.4022,0.039,-0.9085,-1.6391,-0.6576,0.2432,-1.0504,0.1744,1.7916,-0.7391,-0.0362,1.2958,-0.6142,0.6012,0.0083,-0.5707,0.9982,1.3423,0.2621,-1.1176,-1.2865,-0.4347,-0.4509,0.2907,-0.6614,-0.557,-1.7161,-0.9878,-2.1257,-1.3174,-0.6261,-0.2416,-0.8181,35.0,1,361.4339999999999,383.83720000000005,374.2046,373.1586,0,0
39201069.0,10.0,10.0,0.0,15.67,General,16.0,79.74,135.0,135.0,90.0,1530.0,0.609,-1.64,-1.72,-1.41,7.0,1.0,-0.6182,-0.9329,-0.6122,-0.6289,-0.5294,-1.4436,-0.4466,1.8202,0.7743,1.0346,2.0871,0.4572,1.8245,1.287,-2.4403,-1.8876,-1.272,2.0378,1.6762,1.0844,-2.345,1.8164,1.8905,1.7411,1.2386,-3.1675,-2.5252,2.7249,-0.7823,1.8048,-2.2971,-1.7161,2.6186,1.9637,2.0258,2.3635,-0.6098,-1.3048,6.0,0,367.4527000000001,388.1582,416.9374,390.84943333333337,1,1
39203941.0,10.0,10.0,0.0,15.33,General,16.0,25.95,360.0,480.0,240.0,1600.0,0.2004,-1.64,-1.72,-1.41,11.0,10.0,0.8381,1.1084,-0.1357,0.3617,0.1629,-1.0115,-0.1719,-0.0424,-1.6391,1.0346,2.0871,0.4572,-1.0615,-1.6062,-2.4403,-1.8876,3.0064,2.0378,-2.1428,-2.5375,-2.345,-2.7365,-1.8939,-2.1464,-0.5928,-3.1675,-2.5252,-0.1769,-0.7823,4.2444,3.307,3.3041,2.6186,1.9637,2.0258,2.3635,-1.2188,-1.3048,12.0,0,407.3388,373.3545,293.1034,357.9322333333333,1,1
39200420.0,10.0,10.0,0.0,15.42,Vocational,12.0,70.5,150.0,200.0,100.0,1500.0,-0.5373,0.8,0.21,-0.04,5.0,2.0,-1.3955,-1.8511,-0.1357,-1.6448,-1.4134,-0.7049,0.7628,-0.328,-1.1311,1.0346,-0.5068,-0.5819,-0.8967,0.3568,-0.2361,0.0755,1.1904,-0.6142,-0.9391,1.0844,-0.9372,-0.1015,1.8905,-0.267,0.1869,-0.4684,-0.4347,-0.9747,-0.7823,-0.3598,-1.2796,-1.7161,-0.649,-0.9849,-0.3623,-2.1763,-1.2188,-1.3048,35.0,1,452.1554,451.8541,452.0541,452.0212,0,0
39201337.0,9.0,9.0,0.0,16.08,Vocational,16.0,43.33,150.0,150.0,100.0,1500.0,-0.3953,0.45,0.59,0.42,6.0,3.0,-1.3521,-1.8511,-1.3835,-0.4834,-0.7874,0.871,0.6259,0.0846,0.0728,-0.6576,0.3812,0.4572,-0.3449,-1.352,0.1222,0.795,0.7192,-0.043,0.6012,1.0844,-0.2047,-0.1015,0.4637,-0.3121,1.2386,-0.5536,0.5761,0.0348,0.2907,0.9993,-0.6763,-0.6123,0.8626,0.0537,0.0979,-0.1273,-1.2188,-1.3048,74.0,0,558.2576000000001,494.8134999999999,491.768,514.9463666666667,1,0
39206133.0,7.0,9.0,0.0,15.58,Vocational,16.0,41.27,200.0,200.0,100.0,1500.0,0.0277,0.1,0.21,1.33,3.0,5.0,-0.2598,-0.3163,-0.1357,-0.526,-1.4409,0.2377,-0.8266,0.4861,-0.8111,0.3622,-0.3335,-0.9282,-0.6247,0.638,-1.3543,1.2421,0.7192,-0.6142,-1.807,1.0844,-0.2661,-0.6545,1.3423,-0.4066,0.7301,-1.075,0.4317,-0.9081,-0.7823,-0.5531,-1.205,-0.2309,0.8483,-0.7467,0.0979,0.1166,-1.2188,-0.3019,31.0,1,539.5839,538.3513,545.7099000000001,541.2150333333333,0,1
39201377.0,8.0,8.0,0.0,15.5,Vocational,14.0,76.24,250.0,200.0,165.0,1600.0,-0.0231,-1.64,-1.72,0.87,3.0,2.0,-1.9591,-1.8511,-4.4106,-0.603,-1.1421,2.0345,1.314,1.8202,2.0165,-1.5824,2.0871,2.0073,1.8245,-0.4389,-1.0985,1.7046,0.2705,-0.6142,1.3256,1.0844,-0.9792,-1.034,0.5949,-0.9827,-1.1176,-1.6669,-0.4347,0.0348,0.2907,-0.2732,-2.259,-1.7161,-1.5014,-0.6823,0.7516,-0.6261,-0.5146,-1.3048,50.0,0,448.8575,483.9624,399.0374,443.9524333333334,0,1
39205357.0,9.0,9.0,0.0,15.67,General,16.0,68.7,350.0,350.0,300.0,2100.0,0.5254,1.5,0.59,1.33,9.0,7.0,-0.3188,0.7953,-1.0752,-1.1631,-1.1421,-1.0238,-1.3345,0.1333,-1.1311,1.0346,-1.6631,0.1014,-0.2934,1.3468,1.1971,0.0755,-0.6346,-1.9892,-0.5107,-0.6583,-1.5513,-1.034,1.8905,-2.1464,-1.3186,-0.4957,-0.9441,-0.1136,0.8615,-0.7592,-0.3942,-1.0595,-0.8462,-1.5943,-0.9868,-1.1016,-1.2188,-1.3048,12.0,1,593.9224999999999,612.3719,639.0980000000001,615.1308,0,1
39206116.0,8.0,10.0,0.0,15.42,General,12.0,70.34,300.0,200.0,300.0,1500.0,-0.3796,-0.25,0.59,1.33,8.0,2.0,-1.0158,-0.7076,-1.0527,-0.9,-0.7874,2.0345,-0.3673,-0.3007,-0.3253,-0.6576,-0.9225,-0.0818,-0.5905,-0.4423,-0.7391,-0.0697,-0.5536,-0.6142,-0.4213,0.0281,0.7871,-1.034,0.052,-0.6723,-0.5928,-1.0183,-1.3162,-0.3184,0.2907,-0.1887,-1.6148,-1.7161,-1.0101,-1.0242,-1.109,-1.1226,-0.1653,-0.3019,10.0,0,536.412,591.8734000000001,539.2399,555.8417666666668,0,0
39200900.0,2.0,7.0,0.0,15.75,General,16.0,59.89,400.0,250.0,200.0,1850.0,0.8775,1.5,1.36,1.33,9.0,5.0,0.9098,1.6676,-0.1357,0.042,-0.0513,-0.0424,0.7628,0.006,0.5121,0.5029,-0.62,-0.1716,0.1744,1.7513,0.8214,0.0755,-1.272,-0.6142,-0.5107,1.0844,0.1956,-0.1015,-1.059,0.2621,-0.5928,-0.5176,0.5761,0.9683,-0.7823,-0.29679999999999995,-1.0423,-1.7161,-2.9336,-2.6033,-2.5144,-2.1763,-1.2188,-0.4165,8.0,0,637.8911999999999,689.4539000000001,655.7972000000001,661.0474333333333,1,1
39202310.0,7.0,8.0,0.0,16.25,General,16.0,43.33,200.0,200.0,150.0,1650.0,-0.086,0.1,0.21,0.87,11.0,1.0,-0.6213,-0.7284,0.1806,-0.6509,-0.4301,2.0345,1.314,1.0067,0.2012,-2.4468,0.0205,0.1915,0.2981,-0.0176,-1.0985,-0.0697,0.2705,1.2186,0.6012,-0.6583,-0.2047,-0.6545,0.9109,-0.9827,-0.5928,-0.8109,-0.9149,-0.445,1.1928,-0.2019,-1.6148,-1.7161,0.1427,-0.4589,0.0979,-0.6261,-0.2416,-0.4809,7.0,0,641.2946,660.0395000000001,666.6214,655.9851666666667,0,1
39204956.0,7.0,9.0,0.0,16.25,General,16.0,39.04,250.0,250.0,100.0,1550.0,-0.1678,1.15,1.36,-0.04,9.0,7.0,-0.6215,-1.8511,-0.6947,0.0318,-0.1766,0.5587,-0.5864,-1.0981,-0.99,1.0346,0.7551,0.1888,1.2662,-0.9655,-2.4403,1.9635,1.1904,-1.9892,-0.9391,1.0844,-0.7163,1.1448,1.8905,1.7411,0.1869,-0.7622,-2.0701,0.3018,-0.7823,-0.0978,-1.2893,-1.7161,-2.9336,-1.1088,0.0979,-1.5886,-1.2188,-1.3048,19.0,0,553.1582,528.082,457.6624,512.9675333333333,1,1
39203403.0,8.0,8.0,0.0,15.83,Vocational,12.0,47.83,250.0,200.0,200.0,1600.0,-1.0306,1.5,0.59,1.33,9.0,8.0,-1.5405,-1.8511,-1.3835,-1.2534,-1.2613,0.2377,-0.013,0.5845,1.1225,1.0346,2.0871,0.836,0.701,2.6131,1.2374,-0.524,-0.2888,-0.1532,0.6012,1.0844,0.7871,1.8164,0.4637,-0.267,-0.5928,-1.0974,-0.5467,0.0731,-0.7823,-0.4879,-1.2112,-1.0595,-0.3735,0.0537,-0.3173,0.5149,-1.2188,-0.8181,64.0,0,538.0601,556.4459,552.4145000000001,548.9735000000001,0,1
39205713.0,10.0,9.0,0.0,16.17,General,16.0,76.98,250.0,200.0,165.0,1850.0,1.2717,1.15,-1.72,0.42,10.0,3.0,1.072,0.4483,1.1793,1.0063,0.5694,0.396,-0.2023,-0.0424,-1.1311,-1.4926,-1.3412,-0.5786,0.9888,-0.2704,-0.5485,0.9065,-0.2888,-0.6142,-1.807,-0.6583,0.1956,-0.1015,1.8905,-2.1464,-1.1889,0.3444,-0.4347,-0.867,0.6725,0.1916,0.1854,0.2403,0.8601,1.9637,2.0258,1.757,2.4394,0.2858,41.0,0,608.4342999999999,550.3277,557.6514,572.1378,0,1
